square_id,split,model,n,mae,rmse,mape,mape_excluding_small,n_small_denominators,smape,wape,r2,mase,bias,inference_wall_s,inference_ms_per_step,n_params
4159,stress,persistence,1440,10.118433380126953,13.3046604371386,9.561652016890175,9.561652016890175,0,9.501140136455817,9.34496601940373,0.8777700634116535,0.12366444103646798,0.012969356113009983,0.0,0.0,0
4159,stress,seasonal_naive,1440,30.833947120772468,41.728828631259596,27.85920443594931,27.85920443594931,0,25.733167569762973,28.47695658634607,-0.2023817733183113,0.37684320214306705,4.339883038732741,0.0,0.0,0
